id,message,label
4213,thanks but you are incorrect.,general_negate
3670,"i would not really know, olly.",general_dontcare
7417,look for a radio station called rhythm on the frequency one,play_radio
6522,please put this playlist on shuffle,music_settings
7196,play the next episode of the bbc tech podcast,play_podcasts
5127,make the room light blue,iot_hue_lightchange
557,add these documents to the things i need to travel with,lists_createoradd
8375,any cultural events in california,recommendation_events
8210,how strong is the dollar compared to the peso,qa_stock
9977,will there be snow this week,weather_query
8433,where is the nearest olive garden,recommendation_locations
6815,read the audiobook of war of the roses,play_audiobook
9760,how is the traffic around city center,transport_traffic
3140,i need to edit marie jones email address to read,email_sendemail
9699,book a ride from new york to orlando covering ten places to see,transport_ticket
1081,show my alarms,alarm_query
38,alert me at ten am please,alarm_set
3772,it doesn't matter to me.,general_dontcare
1216,if there any alarm is set then let me know,alarm_query
675,resume my audio book from karl pilkington,play_audiobook
1087,what alarms do you have set,alarm_query
2819,what and who was i emailed about last week,email_query
7947,what size is a sperm whale,qa_factoid
5422,turn on the lights,iot_hue_lighton
9326,how can i go from boston to new york by train,transport_query
9402,give me the train time,transport_query
10890,what is worth doing around here,recommendation_events
8615,tell me movies playing in oceanside tonight,recommendation_movies
3591,would you check the details please.,general_confirm
9927,what is the weather today,weather_query
4902,it's coffee time,iot_coffee
6376,which song is this,music_query
8077,how are the top ten stocks at the moment,qa_stock
4115,i am sorry but that is not the right answer.,general_negate
8959,order six chicken tacos from chipotle,takeaway_order
9209,is there takeaway at papa john's,takeaway_query
4894,start a pot of coffee please,iot_coffee
11079,what is the fastest route to town,transport_traffic
9972,is mysore going to be very hot and humid today whats the weather status,weather_query
3796,i have no idea regarding to what to select.,general_dontcare
6658,give me the morning news,news_query
5475,every light of room increase its intensity,iot_hue_lightup
5640,turn on the plug socket one,iot_wemo_on
563,i need to set up a new list,lists_createoradd
748,go back to previous episode of podcast,play_podcasts
9392,train times to new york,transport_query
3324,yes you got answer correcly.,general_affirm
7935,is adele going to go on tour,qa_factoid
7299,play next episode on podcast,play_podcasts
10206,do you know what day it is,datetime_query
8649,go to social media and post the following status,social_post
5386,bed room two lights off,iot_hue_lightoff
70,i need to mute the speaker,audio_volume_mute
1012,get me a taxi to the airport right now,transport_taxi
8099,give me the stock price of intel,qa_stock
6534,set track twenty eight in music player on repeat,music_settings
7377,can you turn on pandora,play_radio
9489,need a taxi tomorrow at eight in the morning,transport_taxi
6790,play audiobook where we left off,play_audiobook
10034,are there any alarms for today,alarm_query
2409,what is a good vegan egg substitute,cooking_recipe
4228,"no, it is not what i wanted.",general_negate
6013,please show me the list that i have,lists_query
9602,i need a train ticket traveling to new york in may,transport_ticket
10412,"you are my hero,.",general_praise
10714,go back to the midnight series,play_audiobook
1018,book me a train ticket to chicago for tomorrow morning before ten,transport_ticket
2895,tell me the office address of my brother,email_querycontact
2850,what new messages do i have,email_query
5508,please set the brightness of lightness appropriately in kitchen,iot_hue_lightup
4094,"no, i think that's not the right response.",general_negate
8681,tweet paula deen's restaurant that the line is always too long,social_post
1061,ask for the weather today morning,weather_query
9109,can i get takeout from pf changs,takeaway_query
495,lower the lights in bedroom two,iot_hue_lightdim
1391,set my alarm for tuesday at six pm,alarm_set
10805,how much is two thousand yen in u. s. d.,qa_currency
2844,have i gotten any emails lately,email_query
1057,should i wear gloves tonight,weather_query
4595,please repeat that.,general_repeat
8237,whats happening around my town,recommendation_events
8805,any new facebook posts from amy,social_query
3522,could you confirm my last instruction please.,general_confirm
9836,show me a traffic map from kamycka to dejvicka,transport_traffic
2532,do we have thirty first day on this month,datetime_query
8741,can you contact samsung and say my washer is on fire,social_post
10752,now playing,play_music
5401,turn off overhead light,iot_hue_lightoff
813,which continent has highest growth of cotton and what is average production,qa_factoid
1745,please turn up the volume to twenty one,audio_volume_up
10640,i like top twenty music,music_likeness
1206,tell me about the alarm timings,alarm_query
10394,"oh no, you've done the task wrong.",general_negate
1202,my set alarms,alarm_query
1572,please keep quiet for the next hour,audio_volume_mute
4150,i think incorrect.,general_negate
3035,email my friend about our plans tonight,email_sendemail
4125,"shit, not correct.",general_negate
6484,put the last song on repeat,music_settings
7179,what is my most played podcast,play_podcasts
4780,turn on the vacuum cleaner,iot_cleaning
8218,let me know about the stock rate of a microsoft,qa_stock
7631,could you please tell me what is the rate for pound to u. s. d.,qa_currency
9043,i would like to order some takeout,takeaway_order
9255,domino's has takeaway right,takeaway_query
9846,are there any accidents on my way to work,transport_traffic
8026,what is the factorial of x,qa_maths
2250,give me the list of all events coming up in the next month and set notifications for all of them,calendar_set
9487,call rta and book a taxi for three o'clock in the morning,transport_taxi
5520,make the light more brighter,iot_hue_lightup
1172,my alarms,alarm_query
8145,did apple stocks go up or down,qa_stock
5270,turn off my room lights,iot_hue_lightoff
918,tweet customer service not good for lpg service in my twitter account,social_post
2528,what is the current date time group,datetime_query
3410,that would be all.,general_commandstop
10485,please make a coffee for me,iot_coffee
6868,turn on flappy bird,play_game
6722,start reading that alan partridge book,play_audiobook
3775,this is unimportant to me.,general_dontcare
2864,refresh my inbox and inform me about new emails,email_query
5429,light up the lights in the kitchen,iot_hue_lighton
8698,can you upload my latest selfie in my instagram,social_post
4730,vacuum cleaner start,iot_cleaning
5329,make the lights off,iot_hue_lightoff
968,does louie's do take out,takeaway_query
4776,please start the vacuum,iot_cleaning
2611,date in new york,datetime_query
8444,i'm looking for some dress shows can you find clothing stores within one mile,recommendation_locations
10212,hey what time is it in london now,datetime_query
9635,book a train ticket on the five hundred and two in fifteen minutes,transport_ticket
7344,turn on my pandora radio,play_radio
9792,how is the traffic,transport_traffic
7358,i would like to listen to howard stern on ninety seven point nine fm,play_radio
6152,throw away my to do list please,lists_remove
8276,latest event in new york city,recommendation_events
4828,go near vacuum cleaner,iot_cleaning
2873,check by inbox for me,email_query
7163,play closer music track,play_music
4433,it was a very hectic workday,general_quirky
